doc_id,describer,entry,position,token
J02,Vaury,5,12,plumage
J02,Vaury,5,13,above
J02,Vaury,5,14,olive
J02,Vaury,5,15,","
J02,Vaury,5,16,below
J02,Vaury,5,17,olive
J02,Vaury,5,18,.
J02,Vaury,5,19,the
J02,Vaury,5,20,female
J02,Vaury,5,21,above
J02,Vaury,5,22,ashen
J02,Vaury,5,23,","
J02,Vaury,5,24,below
J02,Vaury,5,25,ochre
J02,Vaury,5,26,.
J02,Vaury,5,27,frequents
J02,Vaury,5,28,the
J02,Vaury,5,29,gallery
J02,Vaury,5,30,of
J02,Vaury,5,31,the
J02,Vaury,5,32,southern
J02,Vaury,5,33,slope
J02,Vaury,5,34,.
J02,Vaury,5,35,call
J02,Vaury,5,36,a
J02,Vaury,5,37,piping
J02,Vaury,5,38,note
J02,Vaury,5,39,repeated
J02,Vaury,5,40,four
J02,Vaury,5,41,times
J02,Vaury,5,42,.
J02,Vaury,5,43,taken
J02,Vaury,5,44,in
J02,Vaury,5,45,the
J02,Vaury,5,46,monsoon
J02,Vaury,5,47,.
J02,Vaury,6,1,entry
J02,Vaury,6,2,on
J02,Vaury,6,3,the
J02,Vaury,6,4,hoopoe
J02,Vaury,6,5,.
J02,Vaury,6,6,bill
J02,Vaury,6,7,slender
J02,Vaury,6,8,","
J02,Vaury,6,9,culmen
J02,Vaury,6,10,stout
J02,Vaury,6,11,.
J02,Vaury,6,12,plumage
J02,Vaury,6,13,above
J02,Vaury,6,14,ashen
J02,Vaury,6,15,","
J02,Vaury,6,16,below
J02,Vaury,6,17,rufous
J02,Vaury,6,18,.
J02,Vaury,6,19,the
J02,Vaury,6,20,female
J02,Vaury,6,21,above
J02,Vaury,6,22,olive
J02,Vaury,6,23,","
J02,Vaury,6,24,below
J02,Vaury,6,25,slate
J02,Vaury,6,26,.
J02,Vaury,6,27,frequents
J02,Vaury,6,28,the
J02,Vaury,6,29,canopy
J02,Vaury,6,30,of
J02,Vaury,6,31,the
J02,Vaury,6,32,northern
J02,Vaury,6,33,slope
J02,Vaury,6,34,.
J02,Vaury,6,35,call
J02,Vaury,6,36,a
J02,Vaury,6,37,rasping
J02,Vaury,6,38,note
J02,Vaury,6,39,repeated
J02,Vaury,6,40,two
J02,Vaury,6,41,times
J02,Vaury,6,42,.
J02,Vaury,6,43,no
J02,Vaury,6,44,bird
J02,Vaury,6,45,of
J02,Vaury,6,46,this
J02,Vaury,6,47,kind
J02,Vaury,6,48,sings
J02,Vaury,6,49,before
J02,Vaury,6,50,the
J02,Vaury,6,51,second
J02,Vaury,6,52,light
J02,Vaury,6,53,.
J02,Vaury,6,54,taken
J02,Vaury,6,55,in
J02,Vaury,6,56,the
J02,Vaury,6,57,harvest
J02,Vaury,6,58,.
J02,Vaury,7,1,entry
J02,Vaury,7,2,on
J02,Vaury,7,3,the
J02,Vaury,7,4,shrike
J02,Vaury,7,5,.
J02,Vaury,7,6,bill
J02,Vaury,7,7,stout
J02,Vaury,7,8,","
J02,Vaury,7,9,culmen
J02,Vaury,7,10,curved
J02,Vaury,7,11,.
J02,Vaury,7,12,plumage
J02,Vaury,7,13,above
J02,Vaury,7,14,olive
J02,Vaury,7,15,","
J02,Vaury,7,16,below
J02,Vaury,7,17,ashen
J02,Vaury,7,18,.
J02,Vaury,7,19,the
J02,Vaury,7,20,female
J02,Vaury,7,21,above
J02,Vaury,7,22,rufous
J02,Vaury,7,23,","
J02,Vaury,7,24,below
J02,Vaury,7,25,olive
J02,Vaury,7,26,.
J02,Vaury,7,27,frequents
J02,Vaury,7,28,the
J02,Vaury,7,29,reedbed
J02,Vaury,7,30,of
J02,Vaury,7,31,the
J02,Vaury,7,32,northern
J02,Vaury,7,33,slope
J02,Vaury,7,34,.
J02,Vaury,7,35,call
J02,Vaury,7,36,a
J02,Vaury,7,37,rasping
J02,Vaury,7,38,note
J02,Vaury,7,39,repeated
J02,Vaury,7,40,two
J02,Vaury,7,41,times
J02,Vaury,7,42,.
J02,Vaury,7,43,taken
J02,Vaury,7,44,in
J02,Vaury,7,45,the
J02,Vaury,7,46,monsoon
J02,Vaury,7,47,.
J02,Vaury,8,1,entry
J02,Vaury,8,2,on
J02,Vaury,8,3,the
J02,Vaury,8,4,pitta
J02,Vaury,8,5,.
J02,Vaury,8,6,bill
J02,Vaury,8,7,fine
J02,Vaury,8,8,","
J02,Vaury,8,9,culmen
J02,Vaury,8,10,curved
J02,Vaury,8,11,.
J02,Vaury,8,12,plumage
J02,Vaury,8,13,above
J02,Vaury,8,14,ashen
J02,Vaury,8,15,","
J02,Vaury,8,16,below
J02,Vaury,8,17,ashen
J02,Vaury,8,18,.
J02,Vaury,8,19,the
J02,Vaury,8,20,female
J02,Vaury,8,21,above
J02,Vaury,8,22,dusky
J02,Vaury,8,23,","
J02,Vaury,8,24,below
J02,Vaury,8,25,olive
J02,Vaury,8,26,.
J02,Vaury,8,27,frequents
J02,Vaury,8,28,the
J02,Vaury,8,29,littoral
J02,Vaury,8,30,of
J02,Vaury,8,31,the
J02,Vaury,8,32,southern
J02,Vaury,8,33,slope
J02,Vaury,8,34,.
J02,Vaury,8,35,call
J02,Vaury,8,36,a
J02,Vaury,8,37,piping
J02,Vaury,8,38,note
J02,Vaury,8,39,repeated
J02,Vaury,8,40,five
J02,Vaury,8,41,times
J02,Vaury,8,42,.
J02,Vaury,8,43,taken
J02,Vaury,8,44,in
J02,Vaury,8,45,the
J02,Vaury,8,46,drought
J02,Vaury,8,47,.
J02,Vaury,9,1,entry
J02,Vaury,9,2,on
J02,Vaury,9,3,the
J02,Vaury,9,4,greenbill
J02,Vaury,9,5,.
J02,Vaury,9,6,bill
J02,Vaury,9,7,fine
J02,Vaury,9,8,","
J02,Vaury,9,9,culmen
J02,Vaury,9,10,curved
J02,Vaury,9,11,.
J02,Vaury,9,12,plumage
J02,Vaury,9,13,above
J02,Vaury,9,14,ochre
J02,Vaury,9,15,","
J02,Vaury,9,16,below
J02,Vaury,9,17,cinereous
J02,Vaury,9,18,.
J02,Vaury,9,19,the
J02,Vaury,9,20,female
J02,Vaury,9,21,above
J02,Vaury,9,22,olive
J02,Vaury,9,23,","
J02,Vaury,9,24,below
J02,Vaury,9,25,fulvous
J02,Vaury,9,26,.
J02,Vaury,9,27,frequents
J02,Vaury,9,28,the
J02,Vaury,9,29,thicket
J02,Vaury,9,30,of
J02,Vaury,9,31,the
J02,Vaury,9,32,eastern
J02,Vaury,9,33,slope
J02,Vaury,9,34,.
J02,Vaury,9,35,call
J02,Vaury,9,36,a
J02,Vaury,9,37,liquid
J02,Vaury,9,38,note
J02,Vaury,9,39,repeated
J02,Vaury,9,40,six
J02,Vaury,9,41,times
J02,Vaury,9,42,.
J02,Vaury,9,43,no
J02,Vaury,9,44,bird
J02,Vaury,9,45,of
J02,Vaury,9,46,this
J02,Vaury,9,47,kind
J02,Vaury,9,48,sings
J02,Vaury,9,49,before
J02,Vaury,9,50,the
J02,Vaury,9,51,second
J02,Vaury,9,52,light
J02,Vaury,9,53,.
J02,Vaury,9,54,taken
J02,Vaury,9,55,in
J02,Vaury,9,56,the
J02,Vaury,9,57,monsoon
J02,Vaury,9,58,.
J02,Vaury,10,1,entry
J02,Vaury,10,2,on
J02,Vaury,10,3,the
J02,Vaury,10,4,ashvanga
J02,Vaury,10,5,.
J02,Vaury,10,6,bill
J02,Vaury,10,7,short
J02,Vaury,10,8,","
J02,Vaury,10,9,culmen
J02,Vaury,10,10,slender
J02,Vaury,10,11,.
J02,Vaury,10,12,plumage
J02,Vaury,10,13,above
J02,Vaury,10,14,olive
J02,Vaury,10,15,","
J02,Vaury,10,16,below
J02,Vaury,10,17,olive
J02,Vaury,10,18,.
J02,Vaury,10,19,the
J02,Vaury,10,20,female
J02,Vaury,10,21,above
J02,Vaury,10,22,ashen
J02,Vaury,10,23,","
J02,Vaury,10,24,below
J02,Vaury,10,25,slate
J02,Vaury,10,26,.
J02,Vaury,10,27,frequents
J02,Vaury,10,28,the
J02,Vaury,10,29,canopy
J02,Vaury,10,30,of
J02,Vaury,10,31,the
J02,Vaury,10,32,western
J02,Vaury,10,33,slope
J02,Vaury,10,34,.
J02,Vaury,10,35,call
J02,Vaury,10,36,a
J02,Vaury,10,37,piping
J02,Vaury,10,38,note
J02,Vaury,10,39,repeated
J02,Vaury,10,40,four
J02,Vaury,10,41,times
J02,Vaury,10,42,.
J02,Vaury,10,43,taken
J02,Vaury,10,44,in
J02,Vaury,10,45,the
J02,Vaury,10,46,rains
J02,Vaury,10,47,.
J02,Vaury,11,1,entry
J02,Vaury,11,2,on
J02,Vaury,11,3,the
J02,Vaury,11,4,spurwing
J02,Vaury,11,5,.
J02,Vaury,11,6,bill
J02,Vaury,11,7,slender
J02,Vaury,11,8,","
J02,Vaury,11,9,culmen
J02,Vaury,11,10,curved
J02,Vaury,11,11,.
J02,Vaury,11,12,plumage
J02,Vaury,11,13,above
J02,Vaury,11,14,dusky
J02,Vaury,11,15,","
J02,Vaury,11,16,below
J02,Vaury,11,17,olive
J02,Vaury,11,18,.
J02,Vaury,11,19,the
J02,Vaury,11,20,female
J02,Vaury,11,21,above
J02,Vaury,11,22,olive
J02,Vaury,11,23,","
J02,Vaury,11,24,below
J02,Vaury,11,25,slate
J02,Vaury,11,26,.
J02,Vaury,11,27,frequents
J02,Vaury,11,28,the
J02,Vaury,11,29,scrub
J02,Vaury,11,30,of
J02,Vaury,11,31,the
J02,Vaury,11,32,eastern
J02,Vaury,11,33,slope
J02,Vaury,11,34,.
J02,Vaury,11,35,call
J02,Vaury,11,36,a
J02,Vaury,11,37,piping
J02,Vaury,11,38,note
J02,Vaury,11,39,repeated
J02,Vaury,11,40,four
J02,Vaury,11,41,times
J02,Vaury,11,42,.
J02,Vaury,11,43,taken
J02,Vaury,11,44,in
J02,Vaury,11,45,the
J02,Vaury,11,46,drought
J02,Vaury,11,47,.
J02,Vaury,12,1,entry
J02,Vaury,12,2,on
J02,Vaury,12,3,the
J02,Vaury,12,4,reedthrush
J02,Vaury,12,5,.
J02,Vaury,12,6,bill
J02,Vaury,12,7,deep
J02,Vaury,12,8,","
J02,Vaury,12,9,culmen
J02,Vaury,12,10,keeled
J02,Vaury,12,11,.
J02,Vaury,12,12,plumage
J02,Vaury,12,13,above
J02,Vaury,12,14,olive
J02,Vaury,12,15,","
J02,Vaury,12,16,below
J02,Vaury,12,17,olive
J02,Vaury,12,18,.
J02,Vaury,12,19,the
J02,Vaury,12,20,female
J02,Vaury,12,21,above
J02,Vaury,12,22,olive
J02,Vaury,12,23,","
J02,Vaury,12,24,below
J02,Vaury,12,25,dusky
J02,Vaury,12,26,.
J02,Vaury,12,27,frequents
J02,Vaury,12,28,the
J02,Vaury,12,29,canopy
J02,Vaury,12,30,of
J02,Vaury,12,31,the
J02,Vaury,12,32,southern
J02,Vaury,12,33,slope
J02,Vaury,12,34,.
J02,Vaury,12,35,call
J02,Vaury,12,36,a
J02,Vaury,12,37,churring
J02,Vaury,12,38,note
J02,Vaury,12,39,repeated
J02,Vaury,12,40,two
J02,Vaury,12,41,times
J02,Vaury,12,42,.
J02,Vaury,12,43,no
J02,Vaury,12,44,bird
J02,Vaury,12,45,of
J02,Vaury,12,46,this
J02,Vaury,12,47,kind
J02,Vaury,12,48,sings
J02,Vaury,12,49,before
J02,Vaury,12,50,the
J02,Vaury,12,51,second
J02,Vaury,12,52,light
J02,Vaury,12,53,.
J02,Vaury,12,54,taken
J02,Vaury,12,55,in
J02,Vaury,12,56,the
J02,Vaury,12,57,drought
J02,Vaury,12,58,.
J02,Vaury,13,1,entry
J02,Vaury,13,2,on
J02,Vaury,13,3,the
J02,Vaury,13,4,nightjar
J02,Vaury,13,5,.
J02,Vaury,13,6,bill
J02,Vaury,13,7,heavy
J02,Vaury,13,8,","
J02,Vaury,13,9,culmen
J02,Vaury,13,10,stout
J02,Vaury,13,11,.
J02,Vaury,13,12,plumage
J02,Vaury,13,13,above
J02,Vaury,13,14,olive
J02,Vaury,13,15,","
J02,Vaury,13,16,below
J02,Vaury,13,17,ashen
J02,Vaury,13,18,.
J02,Vaury,13,19,the
J02,Vaury,13,20,female
J02,Vaury,13,21,above
J02,Vaury,13,22,olive
J02,Vaury,13,23,","
J02,Vaury,13,24,below
J02,Vaury,13,25,dusky
J02,Vaury,13,26,.
J02,Vaury,13,27,frequents
J02,Vaury,13,28,the
J02,Vaury,13,29,canopy
J02,Vaury,13,30,of
J02,Vaury,13,31,the
J02,Vaury,13,32,northern
J02,Vaury,13,33,slope
J02,Vaury,13,34,.
J02,Vaury,13,35,call
J02,Vaury,13,36,a
J02,Vaury,13,37,plaintive
J02,Vaury,13,38,note
J02,Vaury,13,39,repeated
J02,Vaury,13,40,two
J02,Vaury,13,41,times
J02,Vaury,13,42,.
J02,Vaury,13,43,taken
J02,Vaury,13,44,in
J02,Vaury,13,45,the
J02,Vaury,13,46,drought
J02,Vaury,13,47,.
J02,Vaury,14,1,entry
J02,Vaury,14,2,on
J02,Vaury,14,3,the
J02,Vaury,14,4,sunbird
J02,Vaury,14,5,.
J02,Vaury,14,6,bill
J02,Vaury,14,7,deep
J02,Vaury,14,8,","
J02,Vaury,14,9,culmen
J02,Vaury,14,10,curved
J02,Vaury,14,11,.
J02,Vaury,14,12,plumage
J02,Vaury,14,13,above
J02,Vaury,14,14,olive
J02,Vaury,14,15,","
J02,Vaury,14,16,below
J02,Vaury,14,17,slate
J02,Vaury,14,18,.
J02,Vaury,14,19,the
J02,Vaury,14,20,female
J02,Vaury,14,21,above
J02,Vaury,14,22,olive
J02,Vaury,14,23,","
J02,Vaury,14,24,below
J02,Vaury,14,25,dusky
J02,Vaury,14,26,.
J02,Vaury,14,27,frequents
J02,Vaury,14,28,the
J02,Vaury,14,29,littoral
J02,Vaury,14,30,of
J02,Vaury,14,31,the
J02,Vaury,14,32,western
J02,Vaury,14,33,slope
J02,Vaury,14,34,.
J02,Vaury,14,35,call
J02,Vaury,14,36,a
J02,Vaury,14,37,piping
J02,Vaury,14,38,note
J02,Vaury,14,39,repeated
J02,Vaury,14,40,three
J02,Vaury,14,41,times
J02,Vaury,14,42,.
J02,Vaury,14,43,taken
J02,Vaury,14,44,in
J02,Vaury,14,45,the
J02,Vaury,14,46,rains
J02,Vaury,14,47,.
J02,Vaury,15,1,entry
J02,Vaury,15,2,on
J02,Vaury,15,3,the
J02,Vaury,15,4,coucal
J02,Vaury,15,5,.
J02,Vaury,15,6,bill
J02,Vaury,15,7,stout
J02,Vaury,15,8,","
J02,Vaury,15,9,culmen
J02,Vaury,15,10,straight
J02,Vaury,15,11,.
J02,Vaury,15,12,plumage
J02,Vaury,15,13,above
J02,Vaury,15,14,olive
J02,Vaury,15,15,","
J02,Vaury,15,16,below
J02,Vaury,15,17,rufous
J02,Vaury,15,18,.
J02,Vaury,15,19,the
J02,Vaury,15,20,female
J02,Vaury,15,21,above
J02,Vaury,15,22,fulvous
J02,Vaury,15,23,","
J02,Vaury,15,24,below
J02,Vaury,15,25,dusky
J02,Vaury,15,26,.
J02,Vaury,15,27,frequents
J02,Vaury,15,28,the
J02,Vaury,15,29,reedbed
J02,Vaury,15,30,of
J02,Vaury,15,31,the
J02,Vaury,15,32,eastern
J02,Vaury,15,33,slope
J02,Vaury,15,34,.
J02,Vaury,15,35,call
J02,Vaury,15,36,a
J02,Vaury,15,37,churring
J02,Vaury,15,38,note
J02,Vaury,15,39,repeated
J02,Vaury,15,40,six
J02,Vaury,15,41,times
J02,Vaury,15,42,.
J02,Vaury,15,43,no
J02,Vaury,15,44,bird
J02,Vaury,15,45,of
J02,Vaury,15,46,this
J02,Vaury,15,47,kind
J02,Vaury,15,48,sings
J02,Vaury,15,49,before
J02,Vaury,15,50,the
J02,Vaury,15,51,second
J02,Vaury,15,52,light
J02,Vaury,15,53,.
J02,Vaury,15,54,taken
J02,Vaury,15,55,in
J02,Vaury,15,56,the
J02,Vaury,15,57,rains
J02,Vaury,15,58,.
J03,Lemercier,1,1,entry
J03,Lemercier,1,2,on
J03,Lemercier,1,3,the
J03,Lemercier,1,4,weaver
J03,Lemercier,1,5,.
J03,Lemercier,1,6,bill
J03,Lemercier,1,7,heavy
J03,Lemercier,1,8,","
J03,Lemercier,1,9,culmen
J03,Lemercier,1,10,curved
J03,Lemercier,1,11,.
J03,Lemercier,1,12,plumage
J03,Lemercier,1,13,above
J03,Lemercier,1,14,ashen
J03,Lemercier,1,15,","
J03,Lemercier,1,16,below
J03,Lemercier,1,17,ochre
J03,Lemercier,1,18,.
J03,Lemercier,1,19,the
J03,Lemercier,1,20,female
J03,Lemercier,1,21,above
J03,Lemercier,1,22,olive
J03,Lemercier,1,23,","
J03,Lemercier,1,24,below
J03,Lemercier,1,25,olive
J03,Lemercier,1,26,.
J03,Lemercier,1,27,frequents
J03,Lemercier,1,28,the
J03,Lemercier,1,29,gallery
J03,Lemercier,1,30,of
J03,Lemercier,1,31,the
J03,Lemercier,1,32,eastern
J03,Lemercier,1,33,slope
J03,Lemercier,1,34,.
J03,Lemercier,1,35,call
J03,Lemercier,1,36,a
J03,Lemercier,1,37,churring
J03,Lemercier,1,38,note
J03,Lemercier,1,39,repeated
J03,Lemercier,1,40,two
J03,Lemercier,1,41,times
J03,Lemercier,1,42,.
J03,Lemercier,1,43,taken
J03,Lemercier,1,44,in
J03,Lemercier,1,45,the
J03,Lemercier,1,46,rains
J03,Lemercier,1,47,.
J03,Lemercier,2,1,entry
J03,Lemercier,2,2,on
J03,Lemercier,2,3,the
J03,Lemercier,2,4,roller
J03,Lemercier,2,5,.
J03,Lemercier,2,6,bill
J03,Lemercier,2,7,fine
J03,Lemercier,2,8,","
J03,Lemercier,2,9,culmen
J03,Lemercier,2,10,curved
J03,Lemercier,2,11,.
J03,Lemercier,2,12,plumage
J03,Lemercier,2,13,above
J03,Lemercier,2,14,olive
J03,Lemercier,2,15,","
J03,Lemercier,2,16,below
J03,Lemercier,2,17,ochre
J03,Lemercier,2,18,.
J03,Lemercier,2,19,the
J03,Lemercier,2,20,female
J03,Lemercier,2,21,above
J03,Lemercier,2,22,ashen
J03,Lemercier,2,23,","
J03,Lemercier,2,24,below
J03,Lemercier,2,25,olive
J03,Lemercier,2,26,.
J03,Lemercier,2,27,frequents
J03,Lemercier,2,28,the
J03,Lemercier,2,29,reedbed
J03,Lemercier,2,30,of
J03,Lemercier,2,31,the
J03,Lemercier,2,32,western
J03,Lemercier,2,33,slope
J03,Lemercier,2,34,.
J03,Lemercier,2,35,call
J03,Lemercier,2,36,a
J03,Lemercier,2,37,churring
J03,Lemercier,2,38,note
J03,Lemercier,2,39,repeated
J03,Lemercier,2,40,two
J03,Lemercier,2,41,times
J03,Lemercier,2,42,.
J03,Lemercier,2,43,taken
J03,Lemercier,2,44,in
J03,Lemercier,2,45,the
J03,Lemercier,2,46,rains
J03,Lemercier,2,47,.
J03,Lemercier,3,1,entry
J03,Lemercier,3,2,on
J03,Lemercier,3,3,the
J03,Lemercier,3,4,hoopoe
J03,Lemercier,3,5,.
J03,Lemercier,3,6,bill
J03,Lemercier,3,7,deep
J03,Lemercier,3,8,","
J03,Lemercier,3,9,culmen
J03,Lemercier,3,10,stout
J03,Lemercier,3,11,.
J03,Lemercier,3,12,plumage
J03,Lemercier,3,13,above
J03,Lemercier,3,14,dusky
J03,Lemercier,3,15,","
J03,Lemercier,3,16,below
J03,Lemercier,3,17,rufous
J03,Lemercier,3,18,.
J03,Lemercier,3,19,the
J03,Lemercier,3,20,female
J03,Lemercier,3,21,above
J03,Lemercier,3,22,ochre
J03,Lemercier,3,23,","
J03,Lemercier,3,24,below
J03,Lemercier,3,25,rufous
J03,Lemercier,3,26,.
J03,Lemercier,3,27,frequents
J03,Lemercier,3,28,the
J03,Lemercier,3,29,gallery
J03,Lemercier,3,30,of
J03,Lemercier,3,31,the
J03,Lemercier,3,32,western
J03,Lemercier,3,33,slope
J03,Lemercier,3,34,.
J03,Lemercier,3,35,call
J03,Lemercier,3,36,a
J03,Lemercier,3,37,plaintive
J03,Lemercier,3,38,note
J03,Lemercier,3,39,repeated
J03,Lemercier,3,40,three
J03,Lemercier,3,41,times
J03,Lemercier,3,42,.
J03,Lemercier,3,43,the
J03,Lemercier,3,44,tail
J03,Lemercier,3,45,feathers
J03,Lemercier,3,46,wear
J03,Lemercier,3,47,square
J03,Lemercier,3,48,against
J03,Lemercier,3,49,the
J03,Lemercier,3,50,wind
J03,Lemercier,3,51,.
J03,Lemercier,3,52,taken
J03,Lemercier,3,53,in
J03,Lemercier,3,54,the
J03,Lemercier,3,55,drought
J03,Lemercier,3,56,.
J03,Lemercier,4,1,entry
J03,Lemercier,4,2,on
J03,Lemercier,4,3,the
J03,Lemercier,4,4,shrike
J03,Lemercier,4,5,.
J03,Lemercier,4,6,bill
J03,Lemercier,4,7,stout
J03,Lemercier,4,8,","
J03,Lemercier,4,9,culmen
J03,Lemercier,4,10,curved
J03,Lemercier,4,11,.
J03,Lemercier,4,12,plumage
J03,Lemercier,4,13,above
J03,Lemercier,4,14,ochre
J03,Lemercier,4,15,","
J03,Lemercier,4,16,below
J03,Lemercier,4,17,dusky
J03,Lemercier,4,18,.
J03,Lemercier,4,19,the
J03,Lemercier,4,20,female
J03,Lemercier,4,21,above
J03,Lemercier,4,22,olive
J03,Lemercier,4,23,","
J03,Lemercier,4,24,below
J03,Lemercier,4,25,ashen
J03,Lemercier,4,26,.
J03,Lemercier,4,27,frequents
J03,Lemercier,4,28,the
J03,Lemercier,4,29,thicket
J03,Lemercier,4,30,of
J03,Lemercier,4,31,the
J03,Lemercier,4,32,eastern
J03,Lemercier,4,33,slope
J03,Lemercier,4,34,.
J03,Lemercier,4,35,call
J03,Lemercier,4,36,a
J03,Lemercier,4,37,piping
J03,Lemercier,4,38,note
J03,Lemercier,4,39,repeated
J03,Lemercier,4,40,six
J03,Lemercier,4,41,times
J03,Lemercier,4,42,.
J03,Lemercier,4,43,taken
J03,Lemercier,4,44,in
J03,Lemercier,4,45,the
J03,Lemercier,4,46,monsoon
J03,Lemercier,4,47,.
J03,Lemercier,5,1,entry
J03,Lemercier,5,2,on
J03,Lemercier,5,3,the
J03,Lemercier,5,4,pitta
J03,Lemercier,5,5,.
J03,Lemercier,5,6,bill
J03,Lemercier,5,7,slender
J03,Lemercier,5,8,","
J03,Lemercier,5,9,culmen
J03,Lemercier,5,10,straight
J03,Lemercier,5,11,.
J03,Lemercier,5,12,plumage
J03,Lemercier,5,13,above
J03,Lemercier,5,14,olive
J03,Lemercier,5,15,","
J03,Lemercier,5,16,below
J03,Lemercier,5,17,olive
J03,Lemercier,5,18,.
J03,Lemercier,5,19,the
J03,Lemercier,5,20,female
J03,Lemercier,5,21,above
J03,Lemercier,5,22,fulvous
J03,Lemercier,5,23,","
J03,Lemercier,5,24,below
J03,Lemercier,5,25,slate
J03,Lemercier,5,26,.
J03,Lemercier,5,27,frequents
J03,Lemercier,5,28,the
J03,Lemercier,5,29,thicket
J03,Lemercier,5,30,of
J03,Lemercier,5,31,the
J03,Lemercier,5,32,eastern
J03,Lemercier,5,33,slope
J03,Lemercier,5,34,.
J03,Lemercier,5,35,call
J03,Lemercier,5,36,a
J03,Lemercier,5,37,rasping
J03,Lemercier,5,38,note
J03,Lemercier,5,39,repeated
J03,Lemercier,5,40,six
J03,Lemercier,5,41,times
J03,Lemercier,5,42,.
J03,Lemercier,5,43,taken
J03,Lemercier,5,44,in
J03,Lemercier,5,45,the
J03,Lemercier,5,46,drought
J03,Lemercier,5,47,.
J03,Lemercier,6,1,entry
J03,Lemercier,6,2,on
J03,Lemercier,6,3,the
J03,Lemercier,6,4,greenbill
J03,Lemercier,6,5,.
J03,Lemercier,6,6,bill
J03,Lemercier,6,7,slender
J03,Lemercier,6,8,","
J03,Lemercier,6,9,culmen
J03,Lemercier,6,10,notched
J03,Lemercier,6,11,.
J03,Lemercier,6,12,plumage
J03,Lemercier,6,13,above
J03,Lemercier,6,14,dusky
J03,Lemercier,6,15,","
J03,Lemercier,6,16,below
J03,Lemercier,6,17,olive
J03,Lemercier,6,18,.
J03,Lemercier,6,19,the
J03,Lemercier,6,20,female
J03,Lemercier,6,21,above
J03,Lemercier,6,22,rufous
J03,Lemercier,6,23,","
J03,Lemercier,6,24,below
J03,Lemercier,6,25,rufous
J03,Lemercier,6,26,.
J03,Lemercier,6,27,frequents
J03,Lemercier,6,28,the
J03,Lemercier,6,29,gallery
J03,Lemercier,6,30,of
J03,Lemercier,6,31,the
J03,Lemercier,6,32,southern
J03,Lemercier,6,33,slope
J03,Lemercier,6,34,.
J03,Lemercier,6,35,call
J03,Lemercier,6,36,a
J03,Lemercier,6,37,churring
J03,Lemercier,6,38,note
J03,Lemercier,6,39,repeated
J03,Lemercier,6,40,two
J03,Lemercier,6,41,times
J03,Lemercier,6,42,.
J03,Lemercier,6,43,the
J03,Lemercier,6,44,tail
J03,Lemercier,6,45,feathers
J03,Lemercier,6,46,wear
J03,Lemercier,6,47,square
J03,Lemercier,6,48,against
J03,Lemercier,6,49,the
J03,Lemercier,6,50,wind
J03,Lemercier,6,51,.
J03,Lemercier,6,52,taken
J03,Lemercier,6,53,in
J03,Lemercier,6,54,the
J03,Lemercier,6,55,rains
J03,Lemercier,6,56,.
J03,Lemercier,7,1,entry
J03,Lemercier,7,2,on
J03,Lemercier,7,3,the
J03,Lemercier,7,4,ashvanga
J03,Lemercier,7,5,.
J03,Lemercier,7,6,bill
J03,Lemercier,7,7,short
J03,Lemercier,7,8,","
J03,Lemercier,7,9,culmen
J03,Lemercier,7,10,notched
J03,Lemercier,7,11,.
J03,Lemercier,7,12,plumage
J03,Lemercier,7,13,above
J03,Lemercier,7,14,ashen
J03,Lemercier,7,15,","
J03,Lemercier,7,16,below
J03,Lemercier,7,17,olive
J03,Lemercier,7,18,.
J03,Lemercier,7,19,the
J03,Lemercier,7,20,female
J03,Lemercier,7,21,above
J03,Lemercier,7,22,dusky
J03,Lemercier,7,23,","
J03,Lemercier,7,24,below
J03,Lemercier,7,25,slate
J03,Lemercier,7,26,.
J03,Lemercier,7,27,frequents
J03,Lemercier,7,28,the
J03,Lemercier,7,29,scrub
J03,Lemercier,7,30,of
J03,Lemercier,7,31,the
J03,Lemercier,7,32,western
J03,Lemercier,7,33,slope
J03,Lemercier,7,34,.
J03,Lemercier,7,35,call
J03,Lemercier,7,36,a
J03,Lemercier,7,37,liquid
J03,Lemercier,7,38,note
J03,Lemercier,7,39,repeated
J03,Lemercier,7,40,five
J03,Lemercier,7,41,times
J03,Lemercier,7,42,.
J03,Lemercier,7,43,taken
J03,Lemercier,7,44,in
J03,Lemercier,7,45,the
J03,Lemercier,7,46,harvest
J03,Lemercier,7,47,.
J03,Lemercier,8,1,entry
J03,Lemercier,8,2,on
J03,Lemercier,8,3,the
J03,Lemercier,8,4,spurwing
J03,Lemercier,8,5,.
J03,Lemercier,8,6,bill
J03,Lemercier,8,7,stout
J03,Lemercier,8,8,","
J03,Lemercier,8,9,culmen
J03,Lemercier,8,10,keeled
J03,Lemercier,8,11,.
J03,Lemercier,8,12,plumage
J03,Lemercier,8,13,above
J03,Lemercier,8,14,dusky
J03,Lemercier,8,15,","
J03,Lemercier,8,16,below
J03,Lemercier,8,17,cinereous
J03,Lemercier,8,18,.
J03,Lemercier,8,19,the
J03,Lemercier,8,20,female
J03,Lemercier,8,21,above
J03,Lemercier,8,22,ashen
J03,Lemercier,8,23,","
J03,Lemercier,8,24,below
J03,Lemercier,8,25,olive
J03,Lemercier,8,26,.
J03,Lemercier,8,27,frequents
J03,Lemercier,8,28,the
J03,Lemercier,8,29,thicket
J03,Lemercier,8,30,of
J03,Lemercier,8,31,the
J03,Lemercier,8,32,western
J03,Lemercier,8,33,slope
J03,Lemercier,8,34,.
